ID,name,sort.name,Gender
6665,Alice Van Vechten Brown,"Brown, Alice Van Vechten",Female
3088,Sophia Tolstaya / Countess Tolstoi / Со́фья Андре́евна Толста́я,"Tolstaya, Sophia",Female
6057,E. Œ. Somerville,"Somerville, E. Œ.",Female
6189,Emily Brontë,"Brontë, Emily",Female
10526,Marguerite Duras,"Duras, Marguerite",Female
6402,Julian of Norwich,"Julian, of Norwich",Female
7367,Ngaio Marsh,"Marsh, Ngaio",Female
10453,Martin Ross / Violet Florence Martin,"Ross, Martin",Female
7765,Susan Glaspell,"Glaspell, Susan",Female
40,Bryher,Bryher,Female
6813,Helen W. Henderson,"Henderson, Helen W.",Female
8078,A. F. Wedd,"Wedd, A. F.",Female
7660,Joan Grant,"Grant, Joan",Female
8004,Enid Bagnold,"Bagnold, Enid",Female
6183,Elisabeth Sanxay Holding,"Holding, Elisabeth Sanxay",Female
9745,Ida Zeitlin,"Zeitlin, Ida",Female
6640,Helen J. Sanborn,"Sanborn, Helen Josephine",Female
7267,Lilian T. Mowrer,"Mowrer, Lilian T.",Female
5886,Edith Wharton,"Wharton, Edith",Female
8182,Ekaterina Zvegintsova / Catherine Zvegintzov,"Zvegintzov, Catherine",Female
7965,Christobel M. Hood,"Hood, Christobel M.",Female
5824,Jane Welsh Carlyle,"Carlyle, Jane Welsh",Female
7953,Ethel Mary Hampson,"Hampson, Ethel Mary",Female
7246,Harriet Woodbridge Gilfillan / Lauren Gilfillan,"Gilfillan, Lauren",Female
6274,M. K. Bradby,"Bradby, M. K.",Female
7741,Hildur Dixelius,"Dixelius, Hildur",Female
9704,Nancy Hoyt,"Hoyt, Nancy",Female
8014,Alexandra David-Néel,"David-Néel, Alexandra",Female
6483,Daphne du Maurier,"Du Maurier, Daphne",Female
6508,Hester Lynch Piozzi,"Piozzi, Hester Lynch",Female
6921,Grace Cecily Guiney,"Guiney, Grace Cecily",Female
5870,Janet Beith,"Beith, Janet",Female
5781,Ann Winslow,"Winslow, Ann",Female
8143,Eleanor Carroll Chilton,"Chilton, Eleanor Carroll",Female
7816,Jeanne Bordeux,"Bordeux, Jeanne",Female
117,Mary Cable Dennis / Mrs. A. L. P. Dennis,"Dennis, Mary Cable",Female
7904,Nina Conarain,Nina Conarain,Female
7750,Alice Margaret Martineau / Mrs. Philip Martineau,"Martineau, Mrs. Philip",Female
6854,Doris Stevens,"Stevens, Doris",Female
7701,Alida Klemantaski Monro,"Monro, Alida Klemantaski",Female
6756,Constance Grenelle Wilcox,"Wilcox, Constance Grenelle",Female
8142,Winifred Katzin,"Katzin, Winifred",Female
7786,Rosalie Wells,"Wells, Rosalie",Female
6920,Louise Imogen Guiney,"Guiney, Louise Imogen",Female
10196,Florence Armstrong Grondal,"Grondal, Florence Armstrong",Female
6440,Ethel Kelley,"Kelley, Ethel",Female
6820,Dorothy Stockbridge Tillett / John Stephen Strange (pseudonym),"Strange, John Stephen",Female
5859,Mary D. Steuart,"Steuart, Mary D.",Female
10449,Clare Binns,"Binns, Clare",Female
6215,Radclyffe Hall,"Hall, Radclyffe",Female
7355,Amantine Lucile Aurore Dupin / George Sand,"Sand, George",Female
8133,Helen Abbott Beals,"Beals, Helen Abbott",Female
6817,Mary Hannah Deakin,"Deakin, Mary Hannah",Female
10940,Christabel Marshall / Christopher St. John (psuedonym),"St. John, Christopher",Female
7768,Hilda Doolittle / H. D.,H. D.,Female
5706,C. J. M. Hubback,"Hubback, C. J. M.",Female
7003,Frances Moyer Ross Stevens / Christopher Hale (pseudonym),"Hale, Christopher",Female
6569,Gladys Rosaleen Turquet-Milnes,"Turquet-Milnes, Gladys Rosaleen",Female
9607,Florence Llona,"Llona, Florence",Female
6945,Margaret Llewelyn Davies,"Davies, Margaret Llewelyn",Female
6197,Béatrice de Holthoir,"Holthoir, Béatrice de",Female
7999,Alice Holtby,"Holtby, Alice",Female
6004,Ethel Florence Lindesay Richardson / Henry Handel Richardson (pseudonym),"Richardson, Henry Handel",Female
6848,Isadora Duncan,"Duncan, Isadora",Female
6266,Alice-Leone Moats,"Moats, Alice-Leone",Female
5717,Dorothy Margarette Selby Lowndes / Dolf Wyllarde (pseudonym),"Wyllarde, Dolf",Female
5927,Hildegarde Teilhet,"Teilhet, Hildegarde Tolman",Female
7451,Pearl Mary Teresa Richards / John Oliver Hobbes (pseudonym),"Hobbes, John Oliver",Female
8245,Cora Jarrett,"Jarrett, Cora",Female
8117,Helen Follett,"Follett, Helen",Female
7647,Violet Paget / Vernon Lee (pseudonym),"Lee, Vernon",Female
10943,Maurice Guinness / Newton Gayle (pseudonym),"Guinness, Maurice",Female
7391,Zoë Akins,"Akins, Zoë",Female
5647,Selma Lagerlöf,"Lagerlöf, Selma",Female
7702,Constance Sitwell,"Sitwell, Constance",Female
6478,Charlotte Frances Barrett,"Barrett, Charlotte Frances",Female
7608,Edith Sears,"Sears, Edith",Female
8155,Marguerite Bennett,"Bennett, Marguerite",Female
5661,Valentine Dobrée,"Dobrée, Valentine",Female
8066,Lucy Hutchinson,"Hutchinson, Lucy",Female
7469,Camille Mallarmé,"Mallarmé, Camille",Female
6229,Jessie Chambers,"Chambers, Jessie",Female
5807,Pearl S. Buck / Pearl Sydenstricker,"Buck, Pearl S.",Female
7749,Hilary Newitt,"Newitt, Hilary",Female
9750,Maria Montessori,"Montessori, Maria",Female
7742,Anna C. Settergren,"Settergren, Anna C.",Female
8106,Constance Isabel Smith / Isabel Beaumont / Eleanor Reid (pseudonym),"Reid, Eleanor",Female
6324,E. B. C. Jones,"Jones, E. B. C.",Female
10390,Mildred C. Smith,"Smith, Mildred C.",Female
7533,Silvia Dobson,"Dobson, Silvia",Female
7326,Virginia MacFadyen,"MacFadyen, Virginia",Female
10990,A. Linden,"Linden, A.",Female
11077,Amber Blanco White,"Blanco White, Amber",Female
11081,Margaret Farrand Thorp,"Thorp, Margaret Farrand",Female
10999,Marjorie Whitaker / Malachi Whitaker (pseudonym),"Whitaker, Malachi",Female
10966,M. D. Petre,"Petre, M. D.",Female
10967,Louise Jordan Miln,"Miln, Louise Jordan",Female
11082,R. Glynn Grylls,"Grylls, R. Glynn",Female
11010,Grace Zaring Stone / Ethel Vance (pseudonym),"Vance, Ethel",Female
11083,Cicely Hamilton,"Hamilton, Cicely",Female
10981,Antonia Vallentin,"Vallentin, Antonia",Female
10982,Judith Masefield,"Masefield, Judith",Female
5823,T. E. Lawrence,"Lawrence, T. E.",Male
610,Thornton Wilder,"Wilder, Thornton",Male
6458,Oliver Goldsmith,"Goldsmith, Oliver",Male
7767,Théodore Gosselin / G. Lenotre (pseudonym),"Lenotre, G.",Male
5505,Edmund Spenser,"Spenser, Edmund",Male
7084,George Crabbe,"Crabbe, George",Male
5888,Stephen Crane,"Crane, Stephen",Male
6298,Jean-Jacques Rousseau,"Rousseau, Jean-Jacques",Male
6304,Geoffrey Chaucer,"Chaucer, Geoffrey",Male
6026,John Stuart Mill,"Mill, John Stuart",Male
8222,James Fitzmaurice-Kelly,"Fitzmaurice-Kelly, James",Male
7431,René Lalou,"Lalou, René",Male
6595,Bret Harte,"Harte, Bret",Male
6166,John Erskine,"Erskine, John",Male
5723,James Macpherson,"Macpherson, James",Male
6520,Edward Gordon Craig,"Craig, Edward Gordon",Male
7745,Ferdynand Antoni Ossendowski,"Ossendowski, Ferdynand Antoni",Male
7689,Karl Baedeker,"Baedeker, Karl",Male
7985,Omar Khayyam,"Khayyam, Omar",Male
6847,George Frederick Young,"Young, George Frederick",Male
7459,Epictetus,Epictetus,Male
6273,Alexander Carlyle,"Carlyle, Alexander",Male
7083,James Truslow Adams,"Adams, James Truslow",Male
5624,F. Scott Fitzgerald,"Fitzgerald, F. Scott",Male
7302,Kenneth Burke,"Burke, Kenneth",Male
912,Stephen Vincent Benét,"Benét, Stephen Vincent",Male
7884,Henry Green,"Green, Henry",Male
7075,Richard Henry Dana Jr.,"Dana, Richard Henry, Jr.",Male
6485,Charles Seymour,"Seymour, Charles",Male
7665,F. Gidon,"Gidon, Ferdinand",Male
10435,Albert Jay Nock,"Nock, Albert Jay",Male
6076,R. Brimley Johnson,"Johnson, R. Brimley",Male
7951,John Livingston Lowes,"Lowes, John Livingston",Male
7548,Michael Gold,"Gold, Michael",Male
9702,A. W. Evans,"Evans, A. W.",Male
10202,Alexander Smith,"Smith, Alexander",Male
7772,H. H. Bashford,"Bashford, H. H.",Male
10550,Lucan / Marcus Annaeus Lucanus,Lucan,Male
10313,Cyril Tourneur,"Tourneur, Cyril",Male
7120,John Osborne,"Osborne, John",Male
6001,Joseph Hergesheimer,"Hergesheimer, Joseph",Male
7277,Thomas Nugent,"Nugent, Thomas",Male
10523,Laozi,Laozi,Male
6236,Charles Macmahon Shaw,"Shaw, Charles Macmahon",Male
7442,George Du Maurier,"Du Maurier, George",Male
10157,Sophocles,Sophocles,Male
6858,Joseph Stalin,"Stalin, Joseph",Male
6480,John Hayward,"Hayward, John Davy",Male
6838,Joseph Crosby Lincoln,"Lincoln, Joseph Crosby",Male
6701,Harold John Massingham,"Massingham, Harold John",Male
6824,Wace,"Wace, Robert",Male
6766,W. R. Inge,"Inge, William Ralph",Male
9710,William Ralph Inge,"Inge, William Ralph",Male
7529,Gottfried Keller,"Keller, Gottfried",Male
10199,Rémy de Gourmont,"Gourmont, Rémy de",Male
6593,Johann David Wyss,"Wyss, Johann David",Male
6147,Jakob Wassermann,"Wassermann, Jakob",Male
8030,H. Hessell Tiltman,"Tiltman, H. Hessell",Male
6794,John Burroughs,"Burroughs, John",Male
6611,Gilbert Cannan,"Cannan, Gilbert",Male
5456,Francis Brett Young,"Young, Francis Brett",Male
8195,Thomas Killigrew,"Killigrew, Thomas",Male
6471,Harold Child,"Child, Harold",Male
10248,Albert Sallak,"Sallak, Albert",Male
8037,James Anthony Froude,"Froude, James Anthony",Male
5805,Joseph M. Hone,"Hone, Joseph Maunsell",Male
7354,Gunnar Gunnarsson,"Gunnarsson, Gunnar",Male
6553,Charles H. Crichton,"Crichton, Charles H.",Male
7887,Daniel Carson Goodman,"Goodman, Daniel Carson",Male
10387,Kenneth Macpherson,"Macpherson, Kenneth",Male
5702,Fyodor Dostoyevsky / Фёдор Михайлович Достоевский,"Dostoyevsky, Fyodor",Male
7163,Hugh Callingham Wheeler / Q. Patrick (pseudonym),"Wheeler, Hugh Callingham",Male
7212,Robert Hamilton Coats,"Coats, Robert Hamilton",Male
6290,Leslie Charteris,"Charteris, Leslie",Male
10481,Paul Selver,"Selver, Paul",Male
10125,E. E. Fournier d'Albe,"Fournier d'Albe, E. E.",Male
10649,"Harold Harmsworth, 1st Viscount Rothermere","Rothermere, Viscount",Male
7182,John Fiske,"Fiske, John",Male
7719,Kenneth Roberts,"Roberts, Kenneth",Male
8023,Gleb Struve / Глеб Петрович Струве,"Struve, Gleb",Male
5820,R. C. Sherriff,"Sherriff, R. C.",Male
6228,George Davis,"Davis, George",Male
9971,Edward D. McDonald,"McDonald, Edward D.",Male
6636,Harry Kurnitz / Marco Page (pseudonym),"Page, Marco",Male
6856,Frank H. Simonds,"Simonds, Frank H.",Male
6029,Louis Marlow,"Marlow, Louis",Male
6022,Shane Leslie,"Leslie, Shane",Male
6815,Plato,Plato,Male
6495,Alan Sillitoe,"Sillitoe, Alan",Male
7398,F. R. Leavis,"Leavis, F. R.",Male
6209,Frank L. Packard,"Packard, Frank L.",Male
6455,M. H. Abrams,"Abrams, M. H.",Male
142,Leon Edel,"Edel, Leon",Male
7555,David Cecil,"Cecil, David",Male
7375,Philip Henderson,"Henderson, Philip",Male
8077,Geoffrey Gorer,"Gorer, Geoffrey",Male
7619,Walter Blair / Mortimer Post (pseudonym),"Post, Mortimer",Male
5970,Leo Rosten,"Rosten, Leo",Male
6894,Robert Speaight,"Speaight, Robert",Male
5459,M. R. Ridley,"Ridley, M. R.",Male
6160,James Gould Cozzens,"Cozzens, James Gould",Male
7401,Hugh I'Anson Fausset,"Fausset, Hugh I'Anson",Male
10420,Henry Hazlitt,"Hazlitt, Henry",Male
6505,R. H. Wilenski,"Wilenski, R. H.",Male
10399,Charles R. Walker,"Walker, Charles R.",Male
7161,Mulk Raj Anand,"Anand, Mulk Raj",Male
6149,George Barker,"Barker, George",Male
6826,Sacheverell Sitwell,"Sitwell, Sacheverell",Male
10473,John Heron Lepper,"Lepper, John Heron",Male
6582,Gilbert Seldes,"Seldes, Gilbert",Male
6119,Hugh J. Schonfield,"Schonfield, Hugh J.",Male
6737,Robert Nichols,"Nichols, Robert",Male
7026,Manuel Komroff,"Komroff, Manuel",Male
5959,Stephen McKenna,"McKenna, Stephen",Male
7097,Vere H. Collins,"Collins, Vere H.",Male
7806,Bernard Miall,"Miall, Bernard",Male
10254,Keith Feiling,"Feiling, Keith",Male
6706,Andrew Sydenham Farrar Gow,"Gow, Andrew Sydenham Farrar",Male
5997,Gustaaf Johannes Renier,"Renier, Gustaaf Johannes",Male
6470,Anthony M. Ludovici,"Ludovici, Anthony M.",Male
10327,Stanley Kunitz,"Kunitz, Stanley",Male
6024,Frank Swinnerton,"Swinnerton, Frank",Male
8225,Humphrey Hare,"Hare, Humphrey",Male
6346,H. Wilson Harris,"Harris, H. Wilson",Male
7378,Lloyd Lewis,"Lewis, Lloyd",Male
5981,Liam O'Flaherty,"O'Flaherty, Liam",Male
7967,Richard Lewinsohn,"Lewinsohn, Richard",Male
7888,L. C. Knights,"Knights, L. C.",Male
214,Louis Guilloux,"Guilloux, Louis",Male
7923,Leslie Hotson,"Hotson, Leslie",Male
8235,R. A. Scott-James,"Scott-James, R. A.",Male
10370,André Salmon,"Salmon, André",Male
6174,Jean Lucas-Dubreton,"Lucas-Dubreton, Jean",Male
10568,Ralph L. Rusk,"Rusk, Ralph L.",Male
8262,Pietro Gorgolini,"Gorgolini, Pietro",Male
10554,William Lindsay Renwick,"Renwick, William Lindsay",Male
6933,Clarence K. Streit,"Streit, Clarence K.",Male
9770,Paul Engle,"Engle, Paul",Male
7644,Samuel Beach Chester,"Chester, Samuel Beach",Male
7882,Eric Harold Neville,"Neville, Eric Harold",Male
7542,Douglas G. Browne,"Browne, Douglas G.",Male
5812,Walter Dumaux Edmonds,"Edmonds, Walter Dumaux",Male
9896,George Calderon,"Calderon, George",Male
6434,Frank Cleary Hanighen,"Hanighen, Frank Cleary",Male
6087,Cecil Roberts,"Roberts, Cecil",Male
6185,Valentine Williams,"Williams, Valentine",Male
6564,A. W. Wheen,"Wheen, A. W.",Male
7214,Charles Irving Glicksberg,"Glicksberg, Charles Irving",Male
6254,R. H. Mottram,"Mottram, R. H.",Male
6146,Denis Mackail,"Mackail, Denis",Male
6828,Carleton Beals,"Beals, Carleton",Male
6738,Charles Graves,"Graves, Charles",Male
6043,Rom Landau,"Landau, Rom",Male
8140,Roland Wild,"Wild, Roland",Male
7822,Douglas Reed,"Reed, Douglas",Male
7754,Bernard Guilbert Guerney,"Guerney, Bernard Guilbert",Male
7001,Leang-Li T'ang,"T'ang, Leang-Li",Male
5451,Charles Duff,"Duff, Charles",Male
6936,Orlo Williams,"Williams, Orlo",Male
10425,Edward A. Weeks,"Weeks, Edward A.",Male
9827,E. McKnight Kauffer,"Kauffer, E. McKnight",Male
6588,Frank Shay,"Shay, Frank",Male
10436,Martin Armstrong,"Armstrong, Martin",Male
7447,Donald Ogden Stewart,"Stewart, Donald Ogden",Male
5613,Alfred Walter Stewart / J. J. Connington (pseudonym),"Connington, J. J.",Male
7825,J. Lewis May,"May, J. Lewis",Male
7720,Jonathan Latimer,"Latimer, Jonathan",Male
6514,Eimar O'Duffy,"O'Duffy, Eimar",Male
8148,Henry Ernest Degras / Mark Benney (pseudonym),"Benney, Mark",Male
8149,Jean-Louis Vaudoyer,"Vaudoyer, Jean-Louis",Male
7989,G. B. Jeffery,"Jeffery, G. B.",Male
10309,George Reavey,"Reavey, George",Male
6666,William Rankin,"Rankin, William",Male
7831,George Barnefield,"Barnard, Guy Christian",Male
6816,Douglas Goldring,"Goldring, Douglas",Male
7215,Knud Merrild,"Merrild, Knud",Male
6080,Edgell Rickword,"Rickword, Edgell",Male
7705,Ludwig Renn,"Renn, Ludwig",Male
10317,Edward Hale Bierstadt,"Bierstadt, Edward Hale",Male
6953,Charles Gardner,"Gardner, Charles",Male
6557,Colwyn Edward Vulliamy / Anthony Rolls (pseudonym),"Rolls, Anthony",Male
7937,Morrie Ryskind,"Ryskind, Morrie",Male
6926,Joseph Devey,"Devey, Joseph",Male
3618,Morley Callaghan,"Callaghan, Morley",Male
8007,Friedrich Kerst,"Kerst, Friedrich",Male
7920,George W. Cronyn,"Cronyn, George W.",Male
5428,Darwin Teilhet,"Teilhet, Darwin",Male
6679,Richard Paget,"Paget, Richard",Male
8056,Mario Rossi,"Rossi, Mario",Male
451,John Rodker,"Rodker, John",Male
9927,E. Boyd Barrett,"Barrett, E. Boyd",Male
8055,Georges Duplaix,"Duplaix, Georges",Male
7411,Leonard Reginald Gribble,"Gribble, Leonard R.",Male
7340,Richard Llewellyn,"Llewellyn, Richard",Male
10385,S. P. B. Mais,"Mais, S. P. B.",Male
7288,Oliver Herford,"Herford, Oliver",Male
5964,Lafcadio Hearn,"Hearn, Lafcadio",Male
7912,Arthur Stedman,"Stedman, Arthur",Male
7301,C. Harry Brooks,"Brooks, C. Harry",Male
10476,Cyrus Brooks,"Brooks, Cyrus",Male
5739,George Saintsbury,"Saintsbury, George",Male
5415,Aylmer Maude,"Maude, Alymer",Male
7998,W. J. Turner,"Turner, W. J.",Male
5742,Zane Grey,"Grey, Zane",Male
7381,Cyril Arthur Edward Ranger Gull / Leonard Cresswell Ingleby (pseudonym),"Ingleby, Leonard Cresswell",Male
8204,Charles Rodda / Gavin Holt (pseudonym),"Holt, Gavin",Male
7732,Lewis Saul Benjamin,"Benjamin, Lewis Saul",Male
7012,W. C. Ford,"Ford, Worthington Chauncey",Male
7264,Ernest Crawley,"Crawley, Ernest",Male
5437,George William Russell / Æ,Æ,Male
5784,David Jones,"Jones, David",Male
7424,Josef Washington Hall / Upton Close,"Hall, Josef Washington",Male
7977,C. T. Onions,"Onions, C. T.",Male
6784,William J. Anderson,"Anderson, William J.",Male
7593,Jean Cocteau,"Cocteau, Jean",Male
6716,E. E. Cummings,"Cummings, E. E.",Male
7271,Douglas Hyde,"Hyde, Douglas",Male
6399,Jerome K. Jerome,"Jerome, Jerome K.",Male
8185,Ferenc Molnár,"Molnár, Ferenc",Male
6012,Lewis Mumford,"Mumford, Lewis",Male
10433,Jean Paulhan,"Paulhan, Jean",Male
6739,Henry Williamson,"Williamson, Henry",Male
5406,Theobald Wolfe Tone,"Tone, Theobald Wolfe",Male
8060,Humphrey Jennings,"Jennings, Humphrey",Male
7020,Sean O'Casey,"O'Casey, Sean",Male
6895,John Fletcher,"Fletcher, John",Male
7125,Beverley Nichols,"Nichols, Beverley",Male
7399,Denys Thompson,"Thompson, Denys",Male
7934,Anthony Armstrong,"Armstrong, Anthony",Male
6643,Frank Norris,"Norris, Frank",Male
7571,Harley Granville-Barker,"Granville-Barker, Harley",Male
7708,Henry Fairfield Osborn,"Osborn, Henry Fairfield",Male
6999,Elmer Rice,"Rice, Elmer",Male
7722,John Braine,"Braine, John",Male
7563,C. J. Hogarth,"Hogarth, C. J.",Male
8112,Frederick Samuel Boas,"Boas, Frederick S.",Male
5996,Glenway Wescott,"Wescott, Glenway",Male
6003,John O'Hara,"O'Hara, John",Male
8193,Edward Ravenscroft,"Ravenscroft, Edward",Male
7304,Lloyd R. Morris,"Morris, Lloyd R.",Male
7327,Samuel Hoffenstein,"Hoffenstein, Samuel",Male
7142,Thomas Overbury,"Overbury, Thomas",Male
8233,Younghill Kang,"Kang, Younghill",Male
5737,Thomas Nashe,"Nashe, Thomas",Male
7898,Jacob Isaacs,"Isaacs, Jacob",Male
6586,Geoffrey T. Garratt,"Garratt, Geoffrey T.",Male
6309,Grant Martin Overton,"Overton, Grant Martin",Male
7292,Burton Rascoe,"Rascoe, Burton",Male
7309,Alexander Charles Ewald,"Ewald, Alexander Charles",Male
7402,E. Temple Thurston,"Thurston, Ernest Temple",Male
266,Valery Larbaud,"Larbaud, Valery",Male
6732,Christopher Morley,"Morley, Christopher",Male
6337,Ernest Rhys,"Rhys, Ernest",Male
7763,William Orpen,"Orpen, William, Sir",Male
6662,R. M. Leonard,"Leonard, R. M.",Male
10410,Philip Mairet,"Mairet, Philip",Male
6788,"Dolben, Digby Mackworth",Digby Mackworth Dolben,Male
7679,Emanuel Hertz,"Hertz, Emanuel",Male
8380,Sidney Smith,"Smith, Sidney",Male
5952,Stuart Dodgson Collingwood,"Collingwood, Stuart Dodgson",Male
9631,Harry Louis Nathan,"Nathan, Harry Louis",Male
6102,William E. Addis,"Addis, William E.",Male
10320,R. K. Gordon,"Gordon, R. K.",Male
8113,J. W. Dunne,"Dunne, J. W.",Male
10226,Paul Landis,"Landis, Paul",Male
5833,Percy MacKaye,"MacKaye, Percy",Male
6474,Louis Bromfield / Lewis Bromfield,"Bromfield, Louis",Male
6404,G. K. Chesterton,"Chesterton, G. K.",Male
5458,Thomas de Quincey,"de Quincey, Thomas",Male
6502,Wilhelm Grimm,"Grimm, Wilhelm",Male
5729,George Meredith,"Meredith, George",Male
5441,T. F. Powys,"Powys, Theodore Francis",Male
7322,William Hickling Prescott,"Prescott, William Hickling",Male
6390,Jonathan Swift,"Swift, Jonathan",Male
7218,Oswald Spengler,"Spengler, Oswald",Male
7195,James Thomson,"Thomson, James",Male
7341,Wilfrid Scawen Blunt,"Blunt, Wilfrid Scawen",Male
8084,Garnet Wolseley,"Wolseley, Garnet",Male
6023,Norman Douglas,"Douglas, Norman",Male
7117,Richard Morris,"Morris, Richard",Male
5741,Willard Huntington Wright / S. S. Van Dine (pseudonym),"Van Dine, S. S.",Male
469,Robert D. Sage,"Sage, Robert D.",Male
6285,Michael Sadleir,"Sadleir, Michael",Male
10343,Walter Lippmann,"Lippmann, Walter",Male
8217,E. S. Beesly,"Beesly, E. S.",Male
10194,Tobias Dantzig,"Dantzig, Tobias",Male
8105,William C. Bullitt,"Bullitt, William C.",Male
6112,Hermann Sudermann,"Sudermann, Hermann",Male
6773,Percy Gardner,"Gardner, Percy",Male
7943,Surendranath Tagore,"Tagore, Surendranath",Male
7256,Morley Roberts,"Roberts, Morley",Male
6163,Hugh Lofting,"Lofting, Hugh",Male
5666,S. S. Koteliansky,"Koteliansky, S. S.",Male
6602,William Angus Knight,"Knight, William Angus",Male
6283,H. D. Traill,"Traill, H. D.",Male
7598,Fred Lewis Pattee,"Pattee, Fred Lewis",Male
9842,Ernest MacBride,"MacBride, Ernest",Male
5732,John Middleton Murry,"Murry, John Middleton",Male
10520,DeWitt Wallace,"Wallace, DeWitt",Male
7017,Helmut Klotz,"Klotz, Helmut",Male
6560,Pablo Picasso,"Picasso, Pablo",Male
5986,John Pudney,"Pudney, John",Male
8079,Harry Ashton-Wolfe,"Ashton-Wolfe, Harry",Male
7752,Jim Tully,"Tully, Jim",Male
10395,Evelyn Wrench,"Wrench, Evelyn",Male
7820,Oliver Sayler,"Sayler, Oliver",Male
7615,Stanley Houghton,"Houghton, Stanley",Male
7305,John Garrett,"Garrett, John",Male
10137,Gerald Barry,"Barry, Gerald",Male
9858,Paul Leyssac,"Leyssac, Paul",Male
6260,Freeman Wills Crofts,"Crofts, Freeman Wills",Male
6506,Pierre Loving,"Loving, Pierre",Male
7221,Philip Horton,"Horton, Philip",Male
6460,Hans Zinsser,"Zinsser, Hans",Male
6126,Henry Wickham Steed,"Steed, Henry Wickham",Male
7405,Charles Baudelaire,"Baudelaire, Charles",Male
7865,Miguel de Cervantes,"Cervantes, Miguel de",Male
6745,Joel Chandler Harris,"Harris, Joel Chandler",Male
6417,John Milton,"Milton, John",Male
7866,John-Henry Newman,"Newman, John-Henry",Male
6230,John Cowper Powys,"Powys, John Cowper",Male
6925,Bram Stoker,"Stoker, Bram",Male
6710,J. Edgar Hoover,"Hoover, J. Edgar",Male
5628,Thomas Love Peacock,"Peacock, Thomas Love",Male
10560,Alfred Alder,"Alder, Alfred",Male
5677,Edmund Blunden,"Blunden, Edmund",Male
6537,Alfred North Whitehead,"Whitehead, Alfred North",Male
6418,S. Foster Damon,"Damon, S. Foster",Male
8018,Arthur Berriedale Keith,"Keith, Arthur Berriedale",Male
8216,Ralph Barton Perry,"Perry, Ralph Barton",Male
10190,Levin L. Schücking,"Schücking, Levin L.",Male
7607,Charles Aubert,"Aubert, Charles",Male
6731,Igor Stravinsky,"Stravinsky, Igor",Male
9902,Ashley Horace Thorndike,"Thorndike, Ashley Horace",Male
10028,Marco Polo,"Polo, Marco",Male
10389,Thomas Lovell Beddoes,"Beddoes, Thomas Lovell",Male
7797,Cesare Vecellio,"Vecellio, Cesare",Male
6422,"Henry Howard, Earl of Surrey","Howard, Henry, Earl of Surrey",Male
10355,John Butler Yeats,"Yeats, John Butler",Male
7645,Aubrey F. G. Bell,"Bell, Aubrey F. G.",Male
8390,Harold Edgeworth Butler,"Butler, Harold Edgeworth",Male
29,James Boyd,"Boyd, James",Male
6170,Alfred Perceval Graves,"Graves, Alfred Perceval",Male
10345,Walter Weyl,"Weyl, Walter",Male
6271,Burton J. Hendrick,"Hendrick, Burton J.",Male
5425,Stendhal,Stendhal,Male
6809,Arthur Train,"Train, Arthur",Male
10344,Herbert Croly,"Croly, Herbert",Male
10391,R. Ellis Roberts,"Roberts, R. Ellis",Male
7333,Bohun Lynch,"Lynch, Bohun",Male
8130,A. M. Low,"Low, A. M.",Male
9854,Joan Gili,"Gili, Joan",Male
7656,Giovanni Verga,"Verga, Giovanni",Male
7400,Ernest Poole,"Poole, Ernest",Male
7568,Joseph O'Neill,"O'Neill, Joseph",Male
10363,Paul M. Angle,"Angle, Paul M.",Male
9826,Jean Paris,"Paris, Jean",Male
10201,Arthur L. Hayward,"Hayward, Arthur Lawrence",Male
6223,Leonard Daniel Wickenden,"Wickenden, Leonard Daniel",Male
6748,Ben Hecht,"Hecht, Ben",Male
8109,Gaston Leroux,"Leroux, Gaston",Male
10381,Lloyd Osbourne,"Osbourne, Lloyd",Male
10310,Marc Slonim,"Slonim, Marc",Male
8005,Leon Trotsky,"Trotsky, Leon",Male
7133,T. H. White,"White, T. H.",Male
6393,Stefan Zweig,"Zweig, Stefan",Male
7412,Edward Thomas,"Thomas, Edward",Male
6297,Walter Pater,"Pater, Walter",Male
6827,William Plomer,"Plomer, William Charles Franklyn",Male
5831,J. Dover Wilson,"Wilson, John Dover",Male
6081,Edgar Saltus,"Saltus, Edgar",Male
6272,Michael Arlen / Dikran Kouyoumdjian,"Arlen, Michael",Male
7154,Clements R. Markham,"Markham, Clements R.",Male
5982,Harold Laski,"Laski, Harold Joseph",Male
7303,Richard Hull,"Hull, Richard",Male
7508,Carter Godwin Woodson,"Woodson, Carter Godwin",Male
7987,Robert Hamilton Bruce Lockhart,"Lockhart, Robert Hamilton Bruce",Male
10126,F. C. S. Schiller,"Schiller, F. C. S.",Male
6210,Edward Dowden,"Dowden, Edward",Male
9753,Ivor Brown,"Brown, Ivor",Male
6037,John Drinkwater,"Drinkwater, John",Male
5788,Albert Mordell,"Mordell, Albert",Male
5821,Henry Austin Dobson,"Dobson, Henry Austin",Male
6225,"Francis ""Frank"" Vane Phipson Rutter","Rutter, Frank",Male
7536,Charles Jackson,"Jackson, Charles",Male
6642,Edward John Thompson,"Thompson, Edward John",Male
7204,Andrew Soutar,"Soutar, Andrew",Male
7524,A. R. Orage,"Orage, A. R.",Male
6018,Egmont Arens,"Arens, Egmont Hegel",Male
7153,Herbert Weir Smyth,"Smyth, Herbert Weir",Male
6145,John Henry Ingram,"Ingram, John Henry",Male
5417,Barry Pain,"Pain, Barry",Male
6644,E. R. Punshon,"Punshon, E. R.",Male
